index,date,text,followers,polarity,sentiment_confidence
531,2/24/2018 21:55,b'RT @Anonwatch47374: @sladejaykay @totalnonfiction @BarrettBrown_ @YourMarkLubbers @Morpheous_one @anonymiss_apple @RatnerLynn @GBrainfreeze\xe2\x80\xa6',9706,0,0
532,2/24/2018 21:55,"b'RT @beamiller: MY ALBUM, AURORA, OUT NOW, IF YOU COULD GIVE IT A LISTEN I WOULD LOVE YOU FOREVER https://t.co/8Aq8Ys0KhL OR GIVE IT A DOWNL\xe2\x80\xa6'",885,0.5,0.6
533,2/24/2018 21:55,b'RT @nahusanfelippo: Apple* https://t.co/c4gmDwyBg7',1106,0,0
534,2/24/2018 21:55,"b'.@Apple\n\nWho in their right mind would want to update iOS, knowing what we know now ?\n\n#DoNoHarm'",1293,0.285714286,0.535714286
535,2/24/2018 21:55,b'RT @jacksnowknows: The difference between a handgun and an AR-15 in terms of forensic damage is the difference between a scalpel and a chai\xe2\x80\xa6',263,0,0
536,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',391,0.5,0.5
537,2/24/2018 21:55,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",81,0,0
538,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',310,0.5,0.5
539,2/24/2018 21:55,"b'RT @rgay: I am reading Eat the Apple by Matt Young, The Power by Naomi Alderman, The Art of Starving by Sam Miller and Eloquent Rage by Bri\xe2\x80\xa6'",1650,0.1,0.4
540,2/24/2018 21:55,b'RT @warrenleightTV: Memo to @Apple:   Outrage is mounting.  Boycotts are building.  Be the first streamer to announce an end to spewing NRA\xe2\x80\xa6',259,0.25,0.333333333
541,2/24/2018 21:55,b'The 50 best places to live in America - Business Insider https://t.co/3MEJ2KrvDG',87,0.568181818,0.4
542,2/24/2018 21:55,"b""RT @mickjenkins: don't worry.. i got y'all spotify and apple music drones soon. but its on soundcloud rn. tough cookies fam.\n\nhttps://t.co/\xe2\x80\xa6""",265,-0.388888889,0.833333333
543,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',406,0.5,0.5
544,2/24/2018 21:55,"b'RT @AppleMusic: .@BlacYoungstaFB teamed up with @trvisXX, @lilyachty, @FrencHMonTanA + more on ""2.23."" Listen now.\nhttps://t.co/74wqjggmR6'",55,0.5,0.5
545,2/24/2018 21:55,b'RT @SuicideSquadWB: The bad guys are coming to Injustice. Download for free on your mobile device: https://t.co/3E7zvgA7Vj #SuicideSquad\nht\xe2\x80\xa6',1197,-0.15,0.733333333
546,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',371,0.5,0.5
547,2/24/2018 21:55,b'You know how many committees we have at Apple? Zero. We are organized like a startup.\n\n\xe2\x80\x94Steve Jobs (born 63 years a\xe2\x80\xa6 https://t.co/iHuSJvrTYf',259929,0.5,0.5
548,2/24/2018 21:55,b'@AnalysisnChains sharing our #Top3 iPhone Deals of the Week! \n * iPhone 6s Plus: 50% Off [https://t.co/usyk15wMwE]\xe2\x80\xa6 https://t.co/XqaUtCEwW9',2135,0,0
549,2/24/2018 21:55,"b""RT @shannonrwatts: Yep. It's long past time for @Apple, @amazon, @Google and @RokuPlayer to #DumpNRATV... https://t.co/uFZGZb8ENG""",416,-0.15,0.325
550,2/24/2018 21:55,"b'RT @rgay: I am reading Eat the Apple by Matt Young, The Power by Naomi Alderman, The Art of Starving by Sam Miller and Eloquent Rage by Bri\xe2\x80\xa6'",140,0.1,0.4
551,2/24/2018 21:55,b'RT @MixerSom: Starting a whole New GC for Stream parties for @LittleMix singles until #LM5 comes out:\n-Must be active\n-Have either a Spotif\xe2\x80\xa6',23326,0.112121212,0.318181818
552,2/24/2018 21:55,"b'RT @joncoopertweets: Many Are Calling For NRAtv To Be Removed From Amazon Prime, Apple TV, And Google Chromecast https://t.co/2lck4FIIQ5 vi\xe2\x80\xa6'",71,0.5,0.5
553,2/24/2018 21:55,b'Gun safety groups want Apple TV and Amazon Fire to pull NRATV  - CNNMoney https://t.co/kNXtiJRcEB',157,0,0
554,2/24/2018 21:55,"b""RT @AppleMusic: Happy Valentine's Day #BTSArmy! What's your favorite @bts_bighit track? \xf0\x9f\x92\x95\nhttps://t.co/S80cTgSeLF https://t.co/sITHb7hhHV""",25,0.75,1
555,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',0,-0.75,1
556,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',662,0.5,0.5
557,2/24/2018 21:55,b'RT @jonbez66: @DonaldJTrumpJr .: No One Ever Mentions All the Sacrifices We\xe2\x80\x99ve Made - Vanity Fair @realDonaldTrump  your kids are just as b\xe2\x80\xa6',2316,0.7,0.9
558,2/24/2018 21:55,b'#StrengthOfCharacter OUT NOW #SQUAD @MakemPay_DGBSM @DirtGangDGBSM https://t.co/MDQ9k0lpPX https://t.co/zLCorFVG2b',25162,0,0
559,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',1,-0.75,1
560,2/24/2018 21:55,"b'RT @McJuggerNuggets: The Season 2 Finale of ""My Virtual Escape"" will be coming out this evening on STORYFIRE. Brace yourselves. Got a coupl\xe2\x80\xa6'",133,0,0
561,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',147,0.5,0.5
562,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',2171,0.5,0.5
563,2/24/2018 21:55,b'RT @marcorubio: #Cuba style dictatorship moves ahead in #Venezuela  https://t.co/dgruSkP3XG',13,0,0
564,2/24/2018 21:55,"b'Checking the #YouTube video, will help you understand how the #app works:  https://t.co/6YwiSdUe19 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6\xe2\x80\xa6 https://t.co/lMNtGaOOfy'",657,0,0
565,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',781,0.5,0.5
566,2/24/2018 21:55,b'RT @KenFry10: Solo Medalist Winner - SUSPENSE #THRILLER\n2017 New Apple Book Awards\nRead THE LAZARUS SUCCESSION\n\xf0\x9f\x94\x97 https://t.co/nAX9yCMeWB\xe2\x80\xa6',811,0.136363636,0.454545455
567,2/24/2018 21:55,b'RT @Danderup21: Parkland Survivor To Melania Trump: Stop Donald Trump Jr. From Cyberbullying Me - HuffPost https://t.co/MNsjrG0Odw',1048,0,0
568,2/24/2018 21:55,"b'RT @kenjilopezalt: Hey @Apple, @Google, and @amazon, you\xe2\x80\x99re all like my uncle: I like you but I\xe2\x80\x99d like you a whole lot more if you cut all\xe2\x80\xa6'",311,0.35,0.45
569,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',78,0,0
570,2/24/2018 21:55,b'RT @Tha5SOSFamily: Are you guys streaming Want You Back?\n\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbcSpotify - https://t.co/pyeK68XBog\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbcApple Music - https://t.co/vq4Rf2F0hM\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbcYou\xe2\x80\xa6',7856,0,0
571,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',201,0,0
572,2/24/2018 21:55,b'Just finished Week 1 Day 2 workout in the Walking training plan! https://t.co/IbL0qXfkJl',166,0,0
573,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',125,0.5,0.5
574,2/24/2018 21:55,"b""RT @KathrynChval: .@MizzouEducation We surprised @MIZZOUELPA's @BethWhitaker2 with the College of Education's Golden Apple Award in her cla\xe2\x80\xa6""",108846,0.2,0.7
575,2/24/2018 21:55,b'RT @sonic_hedgehog: A new iconic duo has arrived.\n\nPlay as Sonic in PAC-MAN: https://t.co/vQQMCCquUp \nPlay as PAC-MAN in Sonic Dash: https:\xe2\x80\xa6',6,0.318181818,0.477272727
576,2/24/2018 21:55,"b""RT @yonatanzunger: Apple has agreed to store user credentials in China. Here's why this is a big deal...\n\nhttps://t.co/7uNILQidoU""",321,0,0.1
577,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',292,0,0
578,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',457,0.5,0.5
579,2/24/2018 21:55,"b'RT @BrianStack153: Dear @Apple, my wife, daughters and I are longtime customers of yours but we will never buy another Apple product unless\xe2\x80\xa6'",4328,0,0
580,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',103,0.5,0.5
581,2/24/2018 21:55,"b'RT @KdotJohnson_: I follow you on Apple Music. You listened to it, too. https://t.co/q4s4BAydzh'",522,0,0
582,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',285,0,0
583,2/24/2018 21:55,b'Congress releases Democratic memo rebutting GOP claims of FBI surveillance abuse - USA TODAY https://t.co/7EyAcQSITF',670,0,0
584,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',74,0.5,0.5
585,2/24/2018 21:55,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",362,0,0
586,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',395,0.5,0.5
587,2/24/2018 21:55,b'RT @1agswamp: Stream: \n4 Tha Luv Of $$$ NOW  on @AppleMusic \n\nhttps://t.co/75ASSyaAw2',958,0,0
588,2/24/2018 21:55,b'RT @CopyVanessa: Stuck in the sign off process? Have you thought of pair writing with a stakeholder? Find out all about pair writing and ho\xe2\x80\xa6',601,0,0
589,2/24/2018 21:55,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',4338,-0.5,0.8
590,2/24/2018 21:55,b'We want a pyramid emoji @Apple',2130,0,0
591,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',131,0.5,0.5
592,2/24/2018 21:55,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",1,0,0
593,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',569,0,0
594,2/24/2018 21:55,b'RT @1agswamp: Go listen to the new single \xe2\x80\x9cWAVE.\xe2\x80\x9d Off my new album #4ThaLuvOfMoney  \xf0\x9f\x92\xaf\n\nhttps://t.co/fJKVz3HDTl',958,0.067099567,0.374458874
595,2/24/2018 21:55,b'RT @StrongmanBurner: Thanks for the support towards the new one \xf0\x9f\x99\x8f u guys are awesome \xf0\x9f\x91\x8f \nLet\xe2\x80\x99s push it to the ceiling \n#BabyGirl \n#SarkcessM\xe2\x80\xa6',6166,0.445454545,0.551515152
596,2/24/2018 21:55,"b'RT @indivisibledgo: ""FedEx, for example, still gives NRA Business Alliance members up to a 26 percent discount on shipping expenses. Google\xe2\x80\xa6'",199,0,0
597,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',231,0.5,0.5
598,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',353,0.5,0.5
599,2/24/2018 21:55,"b""RT @Paulas_Pantry: Apple trees ordered - Bradley's Beauty &amp; Keswick Codlin Cumbrian varieties look forward to planting them #Cumbria #NotJu\xe2\x80\xa6""",12163,0,0
600,2/24/2018 21:55,b'RT @Shazam: Guess what?! #WantYouBack by @5SOS is our Song of the Day!! Listen now on @AppleMusic ---&gt; https://t.co/ifPnM9XL21 #ShazamWantY\xe2\x80\xa6',518,0,0
601,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',158,0.5,0.5
602,2/24/2018 21:55,b'@ProudResister @NRA @MetLife @symantec @LifeLock @BestWestern @Wyndham @Alamo @NationalPro @Enterprise @FNBOmaha\xe2\x80\xa6 https://t.co/KdLk7DsW6C',11,0,0
603,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',3113,0.5,0.5
604,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',441,0.5,0.5
605,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',211,0.5,0.5
606,2/24/2018 21:55,b'RT @tswiftchart13: \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 iTunes US\nSingles\n81. End Game (+5)\n178. Ready for It (-5)\n181. Look What You Made Me Do (-6)\n319. Shake it Off (+71)\xe2\x80\xa6',2464,-0.1,0.45
607,2/24/2018 21:55,"b""RT @esteemmagazine1: \xf0\x9f\x98\x9d TIME FOR ANOTHER HUUUUGE #COMPETITION \xf0\x9f\x98\x9dFor your chance to #WIN a 64GB Apple Iphone X with an entire YEAR'S phone con\xe2\x80\xa6""",235,0.4,0.5125
608,2/24/2018 21:55,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',1014,0,0
609,2/24/2018 21:55,b'I\xe2\x80\x99m doing a show tomorrow and I just ate an apple and I feel like I don\xe2\x80\x99t even fit into what I\xe2\x80\x99m wearing tomorrow anymore lmao',433,0.5,0.7
610,2/24/2018 21:55,b'Not even 4pm &amp; customers are already trying to get me to take apple pie shots. I miss bar tending \xf0\x9f\x98\x85',851,0,0
611,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',144,-0.75,1
612,2/24/2018 21:55,"b'""Everybody wants to be John Wick until it\'s time to be John Wick."" \n\n- @TochiTrueStory on why teachers with heaters\xe2\x80\xa6 https://t.co/pVxsBBIvnD'",651,0.2,0.1
613,2/24/2018 21:55,b'RT @KingThandie: Trying to force myself to incorporate Apple cider vinegar in my diet https://t.co/AB0ANPxqrt',867,0,0
614,2/24/2018 21:55,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',748,0,0
615,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',85,0.5,0.5
616,2/24/2018 21:55,b'@Apple Really wish you offered an upgrade programme for people like me with the original watch where the battery no\xe2\x80\xa6 https://t.co/D7GuklG9C0',161,0.2875,0.475
617,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',49,0,0
618,2/24/2018 21:55,"b'Informaci\xc3\xb3nMarketing on Twitter: ""One Apple repair center has dialed 911 around\xe2\x80\xa6 https://t.co/gGwkyyBRAx, see more https://t.co/gB1G9Hyzyc'",431,0.2,0.3
619,2/24/2018 21:55,b'Berkshire Hathaway ($BRK.B) systematically invests in companies with too much cash and losing competitive advantage\xe2\x80\xa6 https://t.co/2E1OIh7GS4',5963,0.2,0.2
620,2/24/2018 21:55,b'RT @PolarHacker: Will Apple\xe2\x80\x99s AirPort routers support AirPlay 2? \xf0\x9f\xa4\x94',3323,0,0
621,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',61,-0.75,1
622,2/24/2018 21:55,"b'""What exactly does it mean that \'God loves me\'""? My response here: https://t.co/lUJBNxvYnj #God #love #humanity https://t.co/Wv95tfRnsC'",20889,0.145833333,0.5125
623,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',387,0.5,0.5
624,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',51,-0.75,1
625,2/24/2018 21:55,b'RT @VIBRACY: Apple is a whole scam... imma keep getting scammed tho \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',1609,0.2,0.4
626,2/24/2018 21:55,"b""RT @shannonrwatts: Yep. It's long past time for @Apple, @amazon, @Google and @RokuPlayer to #DumpNRATV... https://t.co/uFZGZb8ENG""",66,-0.15,0.325
627,2/24/2018 21:55,b'RT @JoeNBC: Lawyers from @Apple @amazon @Google and @RokuPlayer should watch these disturbing videos and remove this channel. They incite v\xe2\x80\xa6',1757,-0.5,0.8
628,2/24/2018 21:55,b'RT @ICIJorg: Apple loses bid to ban protests by French tax campaign group #ParadisePapers https://t.co/eLGIUILw4J',35,-0.15,0.05
629,2/24/2018 21:55,b'@AngryPantheist @GrnEyedMandy @Google @Apple @amazon @NRA @NRATV No! Not Google!!',185,0,0
630,2/24/2018 21:55,b'@bailey8169 @jathomas551 @ProudResister @Robevans813 @NRA @MetLife @symantec @LifeLock @BestWestern @Wyndham @Alamo\xe2\x80\xa6 https://t.co/Wk0xtvY9JC',4577,0,0
631,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',944,0.5,0.5
632,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',535,0,0
633,2/24/2018 21:55,b'Nueva entrada del Iphone 6 en Ebay Apple iPhone 6s Space Grey Gris 64GB Sim Free Libre-Unlocked\xe2\x80\xa6 https://t.co/VsJMvfFpc1',63,0.175,0.45
634,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',231,0.5,0.5
635,2/24/2018 21:55,b'RT @AuthorJackBloom: A Democrat getting outspent 17-1 is now neck and neck in deep-red Pennsylvania - Vox https://t.co/pzRWmofosp',547,0,0
636,2/24/2018 21:55,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',972,0,0
637,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',7,-0.75,1
638,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',2245,0.5,0.5
639,2/24/2018 21:55,"b'RT @RonDeibert: Apple caves to China. Cryptographic keys to iCloud data to be stored in China, accessible to authorities.  https://t.co/Nj3\xe2\x80\xa6'",178,0.375,0.375
640,2/24/2018 21:55,"b'RT @laelasmusic: Thank you guys from the bottom of my heart for all your support ! \xf0\x9f\x92\x95 Here it is my new single ""Nightlight"". Make sure to bu\xe2\x80\xa6'",5929,0.188311688,0.519240019
641,2/24/2018 21:55,b'RT @shannoncoulter: Here are the email addresses of PR teams of companies still distributing the NRATV app. Amazon: amazon-pr@amazon.com Ap\xe2\x80\xa6',814,0,0
642,2/24/2018 21:55,"b'RT @KdotJohnson_: I follow you on Apple Music. You listened to it, too. https://t.co/q4s4BAydzh'",411,0,0
643,2/24/2018 21:55,b'I miss apple cider',1310,0,0
644,2/24/2018 21:55,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',229,0,0
645,2/24/2018 21:55,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",185,0,0
646,2/24/2018 21:55,"b'RT @Sarahlou_writes: Fancy a #SpringFling? Sit back and relax with this delightful, uplifting romance #amreading #RomanceReaders \n@Amazonuk\xe2\x80\xa6'",633,0.5,0.5
647,2/24/2018 21:55,b'@DonaldJTrumpJr .: No One Ever Mentions All the Sacrifices We\xe2\x80\x99ve Made - Vanity Fair @realDonaldTrump  your kids are\xe2\x80\xa6 https://t.co/QlKStIK0DY',2316,0.7,0.9
648,2/24/2018 21:55,"b""Students Plan 'March for Our Lives' to End Gun Violence and Mass Shootings in Schools - VICE https://t.co/GTTnT01q3e""",4228,0,0
649,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',503,0.5,0.5
650,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',344,0.5,0.5
651,2/24/2018 21:55,"b'RT @westendproducer: My first book \xe2\x80\x98Everything You Always Wanted to Know about Acting (But Were Afraid to Ask, Dear)\xe2\x80\x99 is now available as a\xe2\x80\xa6'",61006,0.0125,0.408333333
652,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',156,-0.75,1
653,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',8,0.5,0.5
654,2/24/2018 21:55,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',222,-0.75,1
655,2/24/2018 21:55,"b'RT @twizler557: \xe2\x80\x9cThis Is Kelly\xe2\x80\x99s Way of Saying, \xe2\x80\x98It\xe2\x80\x99s Me or Jared\xe2\x80\x99\xe2\x80\x9d: Inside the West Wing, Security Clearance-gate Is Getting Uglier by the\xe2\x80\xa6'",268,0,0
656,2/24/2018 21:55,"b'RT @tim_cook: Remembering Steve, our friend and leader, on his 63rd birthday: ""The thing that bound us together at Apple was the ability to\xe2\x80\xa6'",34,0,0
657,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',193,0.5,0.5
658,2/24/2018 21:55,b'RT @GoldmanSachs: PODCAST: Will 2018 be the year of a US infrastructure revival? $GS Research\xe2\x80\x99s political economist says proposals are immi\xe2\x80\xa6',1520,0,0.1
659,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',210,0.5,0.5
660,2/24/2018 21:55,"b""RT @rapmonpictures: \xf0\x9f\x92\x9c You're my honeybunch, sugar plum, pumpy-umpy-umpkin... You're my sweetie pie... You're my cuppycake, gumdrop... Snoog\xe2\x80\xa6""",19,0,0
661,2/24/2018 21:55,"b'In a disturbingly appeasing compliance with despotic suppression, Apple works with China\xe2\x80\x99s thought police to store\xe2\x80\xa6 https://t.co/VBGdPvAiUX'",4905,-0.5,0.8
662,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',14,0.5,0.5
663,2/24/2018 21:55,"b""Another day of waiting isn't going to change this tide, @Amazon, @Apple, @Google, @Roku.  #BoycottNRA https://t.co/shYuvbPRU3""",34853,0,0
664,2/24/2018 21:55,"b""RT @Montrelltha1: Trump's language on school shooter's mental health could be harmful, experts say - CNN https://t.co/yZKvLEP8ld""",163,-0.1,0.2
665,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',1662,0.5,0.5
666,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',355,0.5,0.5
667,2/24/2018 21:55,"b'RT @KdotJohnson_: I follow you on Apple Music. You listened to it, too. https://t.co/q4s4BAydzh'",1377,0,0
668,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',158,0.5,0.5
669,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',611,0.5,0.5
670,2/24/2018 21:55,b'RT @nathanielcs: the most gun control we\xe2\x80\x99ve had is apple replacing the gun emoji with a water gun',11,0.5,0.5
